58, 34, 9
59, 34, 9
57, 35, 9
56, 35, 9
71, 34, 9
70, 34, 9
69, 34, 9
68, 34, 9
67, 34, 9
66, 34, 9
65, 34, 9
64, 34, 9
63, 34, 9
62, 34, 9
61, 34, 9
60, 34, 9
57, 34, 9
56, 34, 9
57, 33, 9
28, 40, 8
27, 40, 8
26, 40, 8
25, 40, 8
28, 39, 8
27, 39, 8
26, 39, 8
59, 34, 8
58, 34, 8
59, 33, 8
58, 33, 8
28, 29, 8
27, 29, 8
26, 29, 8
28, 28, 8
27, 28, 8
26, 28, 8
25, 28, 8
70, 35, 9
69, 35, 9
68, 35, 9
67, 35, 9
66, 35, 9
65, 35, 9
64, 35, 9
63, 35, 9
62, 35, 9
61, 35, 9
60, 35, 9
59, 35, 9
58, 35, 9
71, 33, 9
70, 33, 9
69, 33, 9
68, 33, 9
67, 33, 9
66, 33, 9
65, 33, 9
64, 33, 9
63, 33, 9
62, 33, 9
61, 33, 9
60, 33, 9
59, 33, 9
58, 33, 9
24, 40, 8
25, 39, 8
25, 29, 8
24, 28, 8
23, 22, 8
24, 30, 8
25, 30, 8
26, 30, 8
27, 30, 8
24, 38, 8
25, 38, 8
26, 38, 8
27, 38, 8
23, 46, 8
24, 28, 9
25, 28, 9
26, 28, 9
27, 28, 9
28, 28, 9
29, 28, 9
30, 28, 9
31, 28, 9
32, 28, 9
33, 28, 9
34, 28, 9
35, 28, 9
36, 28, 9
37, 28, 9
25, 29, 9
26, 29, 9
27, 29, 9
28, 29, 9
29, 29, 9
30, 29, 9
31, 29, 9
32, 29, 9
33, 29, 9
34, 29, 9
35, 29, 9
36, 29, 9
37, 29, 9
38, 29, 9
35, 30, 9
36, 30, 9
37, 30, 9
38, 30, 9
39, 30, 9
40, 30, 9
35, 31, 9
36, 31, 9
37, 31, 9
38, 31, 9
39, 31, 9
40, 31, 9
41, 31, 9
35, 32, 9
36, 32, 9
37, 32, 9
38, 32, 9
39, 32, 9
40, 32, 9
41, 32, 9
56, 32, 9
57, 32, 9
27, 33, 9
28, 33, 9
29, 33, 9
30, 33, 9
31, 33, 9
32, 33, 9
33, 33, 9
34, 33, 9
35, 33, 9
36, 33, 9
37, 33, 9
38, 33, 9
39, 33, 9
40, 33, 9
41, 33, 9
42, 33, 9
43, 33, 9
44, 33, 9
45, 33, 9
46, 33, 9
47, 33, 9
48, 33, 9
49, 33, 9
50, 33, 9
51, 33, 9
52, 33, 9
53, 33, 9
54, 33, 9
55, 33, 9
56, 33, 9
72, 33, 9
73, 33, 9
24, 34, 9
25, 34, 9
26, 34, 9
27, 34, 9
28, 34, 9
29, 34, 9
30, 34, 9
31, 34, 9
32, 34, 9
33, 34, 9
34, 34, 9
35, 34, 9
36, 34, 9
37, 34, 9
38, 34, 9
39, 34, 9
40, 34, 9
41, 34, 9
42, 34, 9
43, 34, 9
44, 34, 9
45, 34, 9
46, 34, 9
47, 34, 9
48, 34, 9
49, 34, 9
55, 32, 9
54, 32, 9
53, 32, 9
50, 34, 9
51, 34, 9
52, 34, 9
53, 34, 9
54, 34, 9
55, 34, 9
72, 34, 9
73, 34, 9
74, 34, 9
75, 34, 9
76, 34, 9
77, 34, 9
78, 34, 9
26, 35, 9
27, 35, 9
28, 35, 9
29, 35, 9
30, 35, 9
31, 35, 9
32, 35, 9
33, 35, 9
34, 35, 9
35, 35, 9
36, 35, 9
37, 35, 9
38, 35, 9
39, 35, 9
40, 35, 9
41, 35, 9
42, 35, 9
43, 35, 9
44, 35, 9
45, 35, 9
46, 35, 9
47, 35, 9
48, 35, 9
49, 35, 9
50, 35, 9
51, 35, 9
52, 35, 9
53, 35, 9
54, 35, 9
55, 35, 9
71, 35, 9
72, 35, 9
73, 35, 9
35, 36, 9
36, 36, 9
37, 36, 9
38, 36, 9
39, 36, 9
40, 36, 9
41, 36, 9
53, 36, 9
54, 36, 9
56, 36, 9
57, 36, 9
35, 37, 9
36, 37, 9
37, 37, 9
38, 37, 9
39, 37, 9
40, 37, 9
41, 37, 9
35, 38, 9
36, 38, 9
37, 38, 9
38, 38, 9
39, 38, 9
40, 38, 9
25, 39, 9
26, 39, 9
27, 39, 9
28, 39, 9
29, 39, 9
30, 39, 9
31, 39, 9
32, 39, 9
33, 39, 9
34, 39, 9
35, 39, 9
36, 39, 9
37, 39, 9
38, 39, 9
24, 40, 9
25, 40, 9
26, 40, 9
27, 40, 9
28, 40, 9
29, 40, 9
30, 40, 9
31, 40, 9
32, 40, 9
33, 40, 9
34, 40, 9
35, 40, 9
36, 40, 9
37, 40, 9
57, 33, 10
58, 33, 10
59, 33, 10
60, 33, 10
61, 33, 10
62, 33, 10
63, 33, 10
64, 33, 10
65, 33, 10
66, 33, 10
67, 33, 10
68, 33, 10
69, 33, 10
70, 33, 10
71, 33, 10
56, 34, 10
57, 34, 10
58, 34, 10
59, 34, 10
60, 34, 10
61, 34, 10
62, 34, 10
63, 34, 10
64, 34, 10
65, 34, 10
66, 34, 10
67, 34, 10
68, 34, 10
69, 34, 10
70, 34, 10
71, 34, 10
56, 35, 10
57, 35, 10
58, 35, 10
59, 35, 10
60, 35, 10
61, 35, 10
62, 35, 10
63, 35, 10
42, 39, 9
41, 39, 9
40, 39, 9
39, 39, 9
64, 35, 10
65, 35, 10
42, 38, 9
41, 38, 9
66, 35, 10
67, 35, 10
68, 35, 10
69, 35, 10
70, 35, 10
42, 37, 9
52, 36, 9
51, 36, 9
50, 36, 9
42, 36, 9
25, 35, 9
24, 35, 9
26, 33, 9
25, 33, 9
24, 33, 9
52, 32, 9
51, 32, 9
50, 32, 9
49, 32, 9
48, 32, 9
42, 32, 9
42, 31, 9
42, 30, 9
41, 30, 9
42, 29, 9
41, 29, 9
40, 29, 9
39, 29, 9
25, 46, 8
24, 46, 8
25, 45, 8
