89, 52, 25
89, 52, 24
89, 51, 24
89, 52, 23
88, 52, 23
88, 53, 22
89, 52, 22
88, 52, 22
88, 51, 22
87, 53, 21
87, 52, 21
87, 51, 21
89, 52, 27
89, 53, 26
89, 52, 26
90, 52, 26
89, 51, 26
89, 54, 25
89, 53, 25
90, 52, 25
88, 52, 25
89, 51, 25
90, 51, 25
89, 50, 25
89, 55, 24
89, 54, 24
88, 54, 24
90, 53, 25
89, 53, 24
88, 53, 24
90, 52, 24
88, 52, 24
88, 51, 24
89, 50, 24
89, 49, 24
89, 55, 23
88, 55, 23
89, 54, 23
88, 54, 23
89, 53, 23
88, 53, 23
90, 51, 24
90, 52, 23
89, 51, 23
87, 52, 23
88, 51, 23
89, 50, 23
88, 50, 23
89, 49, 23
88, 55, 22
88, 54, 22
89, 53, 22
87, 53, 22
87, 52, 22
89, 51, 22
87, 51, 22
88, 50, 22
88, 49, 22
86, 53, 21
86, 52, 21
86, 51, 21
89, 55, 22
89, 54, 22
90, 52, 22
89, 50, 22
89, 49, 22
88, 55, 21
88, 54, 21
87, 54, 21
89, 53, 21
88, 53, 21
89, 52, 21
88, 52, 21
89, 51, 21
88, 51, 21
88, 50, 21
87, 50, 21
88, 49, 21
87, 53, 20
86, 53, 20
87, 52, 20
86, 52, 20
85, 52, 20
87, 51, 20
86, 51, 20
89, 52, 28
89, 51, 28
90, 52, 27
89, 53, 27
88, 52, 27
91, 52, 27
90, 51, 27
89, 51, 27
90, 53, 26
89, 54, 26
91, 53, 26
88, 53, 26
91, 52, 26
88, 52, 26
88, 51, 26
91, 51, 26
90, 51, 26
89, 50, 26
89, 55, 25
90, 54, 25
88, 54, 25
88, 53, 25
91, 52, 25
87, 52, 25
88, 51, 25
91, 51, 25
88, 50, 25
90, 50, 25
89, 49, 25
89, 56, 24
90, 55, 24
88, 55, 24
90, 54, 24
87, 54, 24
91, 53, 25
90, 53, 24
87, 53, 24
91, 52, 24
87, 52, 24
90, 50, 24
87, 51, 24
88, 50, 24
90, 49, 24
88, 49, 24
89, 48, 24
89, 57, 23
89, 56, 23
88, 56, 23
90, 55, 23
87, 55, 23
90, 54, 23
87, 54, 23
90, 53, 23
87, 53, 23
91, 51, 24
91, 52, 23
90, 51, 23
86, 52, 23
87, 51, 23
90, 50, 23
87, 50, 23
88, 49, 23
90, 49, 23
89, 48, 23
88, 48, 23
89, 47, 23
89, 56, 22
88, 56, 22
87, 55, 22
87, 54, 22
90, 53, 22
86, 53, 22
86, 52, 22
90, 51, 22
90, 50, 22
86, 51, 22
87, 50, 22
89, 48, 22
87, 49, 22
88, 48, 22
87, 55, 21
90, 55, 22
90, 54, 22
86, 54, 21
85, 53, 21
91, 52, 22
85, 52, 21
90, 49, 22
85, 51, 21
86, 50, 21
87, 49, 21
85, 53, 20
86, 54, 20
84, 52, 20
85, 51, 20
86, 50, 20
84, 52, 19
88, 56, 21
88, 48, 21
89, 57, 22
89, 47, 22
89, 56, 21
89, 55, 21
89, 54, 21
90, 53, 21
90, 52, 21
90, 51, 21
90, 50, 21
89, 50, 21
89, 49, 21
89, 48, 21
88, 55, 20
87, 55, 20
88, 54, 20
87, 54, 20
89, 53, 20
88, 53, 20
89, 52, 20
88, 52, 20
89, 51, 20
88, 51, 20
88, 50, 20
87, 50, 20
88, 49, 20
87, 49, 20
86, 54, 19
87, 53, 19
86, 53, 19
85, 53, 19
87, 52, 19
86, 52, 19
85, 52, 19
87, 51, 19
86, 51, 19
85, 51, 19
86, 50, 19
90, 52, 29
89, 52, 29
91, 51, 29
90, 51, 29
89, 51, 29
90, 52, 28
89, 53, 28
91, 52, 28
88, 53, 28
88, 52, 28
88, 51, 28
92, 51, 28
91, 51, 28
90, 51, 28
89, 50, 28
90, 53, 27
89, 54, 27
91, 53, 27
88, 54, 27
88, 53, 27
92, 52, 27
87, 52, 27
88, 51, 27
88, 50, 27
92, 51, 27
91, 51, 27
90, 50, 27
89, 50, 27
90, 54, 26
89, 55, 26
88, 55, 26
91, 54, 26
88, 54, 26
92, 53, 26
87, 53, 26
92, 52, 26
87, 52, 26
87, 51, 26
88, 50, 26
88, 49, 26
92, 51, 26
91, 50, 26
90, 50, 26
89, 49, 26
90, 55, 25
89, 56, 25
88, 56, 25
91, 55, 25
88, 55, 25
91, 54, 25
87, 54, 25
87, 53, 25
92, 52, 25
86, 52, 25
87, 51, 25
92, 51, 25
91, 50, 25
87, 50, 25
88, 49, 25
91, 49, 25
90, 48, 24
90, 49, 25
89, 48, 25
88, 48, 25
89, 57, 24
88, 57, 24
90, 56, 24
88, 56, 24
91, 55, 24
87, 55, 24
91, 54, 24
86, 54, 24
92, 53, 25
91, 53, 24
86, 53, 24
92, 52, 24
86, 52, 24
91, 50, 24
86, 51, 24
87, 50, 24
91, 49, 24
87, 49, 24
88, 48, 24
89, 47, 24
89, 58, 23
90, 57, 23
88, 57, 23
